,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Typ,Liczba drzwi,Liczba miejsc,Kolor,Metalik,Kraj pochodzenia,Numer rejestracyjny pojazdu,Bezwypadkowy,Serwisowany w ASO,Stan,Klimatyzacja manualna,Emisja CO2,Zarejestrowany w Polsce,Pierwszy właściciel,ABS,Elektryczne szyby przednie,Poduszka powietrzna pasażera,Alarm,ESP (stabilizacja toru jazdy),Podgrzewana przednia szyba,Poduszki boczne przednie,Światła do jazdy dziennej,Tapicerka welurowa,CD,Immobilizer,Radio fabryczne,Bluetooth,Gniazdo AUX,Komputer pokładowy,Podgrzewane lusterka boczne,Poduszki boczne tylne,Światła LED,Tempomat,Centralny zamek,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Czujniki parkowania tylne,Isofix,Kurtyny powietrzne,Podgrzewane przednie siedzenia,Przyciemniane szyby,Światła przeciwmgielne,Wielofunkcyjna kierownica,VAT marża,Pierwsza rejestracja,Elektrycznie ustawiane lusterka,Poduszka powietrzna chroniąca kolana,Możliwość finansowania,Faktura VAT,Asystent pasa ruchu,Czujniki parkowania przednie,Klimatyzacja automatyczna,Łopatki zmiany biegów,Alufelgi,Czujnik deszczu,Elektryczne szyby tylne,Klimatyzacja dwustrefowa,MP3,System Start-Stop,Asystent parkowania,Czujnik zmierzchu,Elektrochromatyczne lusterko wsteczne,Gniazdo USB,Kamera cofania,Filtr cząstek stałych,Perłowy,Leasing,Hak,Ogranicznik prędkości,Światła Xenonowe,Gniazdo SD,Nawigacja GPS,ASR (kontrola trakcji),Elektrochromatyczne lusterka boczne,Odtwarzacz DVD,Relingi dachowe,Gwarancja dealerska (w cenie),Elektrycznie ustawiane fotele,Czujnik martwego pola,Podgrzewane tylne siedzenia,Tempomat aktywny,Tuner TV,Tapicerka skórzana,Miesięczna rata,Dach panoramiczny,Uszkodzony,Szyberdach,lub do (przebieg km),Klimatyzacja czterostrefowa,Ogrzewanie postojowe,Zmieniarka CD,Akryl (niemetalizowany),Radio niefabryczne,Regulowane zawieszenie,HUD (wyświetlacz przezierny),Matowy,Homologacja ciężarowa,Okres gwarancji producenta,Tuning,Opłata początkowa,Liczba pozostałych rat,Wartość wykupu,Kierownica po prawej (Anglik),Zarejestrowany jako zabytek,VIN
1344,22990,"18:12, 6 lutego 2021",6081682407,Osoby prywatnej,Osobowe,Ford,S-Max,,I (2006-2015),2012,118 413 km,1 560 cm3,Diesel,115 KM,Manualna,Na przednie koła,Minivan,5,,Niebieski,,,,,,Używane,,,,,True,True,,,True,True,,,,,True,True,True,True,True,True,,,,True,,True,True,,True,,True,True,True,,,True,,,,,,True,,True,True,True,,,,,True,True,True,,,,,,,,,,,True,,True,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,
1345,36999,"18:12, 6 lutego 2021",6082070274,Firmy,Osobowe,Ford,Focus,1.5 TDCi DPF Start-Stopp-System,Mk3 (2010-),2017,149 000 km,1 498 cm3,Diesel,95 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,,,Tak,Tak,Używane,,98 g/km,Tak,Tak,True,True,True,True,True,,,,,True,True,True,True,True,True,,,,True,True,True,True,True,True,True,True,,,True,,15/10/2017,True,,,Tak,,True,True,,,,,,True,,,,,True,,,Tak,,,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,62900,"18:10, 6 lutego 2021",6082070098,Firmy,Osobowe,Ford,Mondeo,2.0 TDCi Titanium PowerShift,Mk5 (2014-),2016,194 000 km,1 997 cm3,Diesel,180 KM,Automatyczna,Na przednie koła,Kombi,5,5,Biały,,Niemcy,,Tak,Tak,Używane,,123 g/km,,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,Tak,Tak,,,True,True,True,True,True,True,,True,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,
1347,61500,"18:09, 6 lutego 2021",6082069689,Osoby prywatnej,Osobowe,Ford,Escape,1.5 EcoBoost AWD SE,,2017,56 880 km,1 499 cm3,Benzyna,182 KM,Automatyczna,4x4 (dołączany automatycznie),SUV,5,5,Czarny,,,,,,Używane,True,,Tak,,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,,,,,True,True,True,True,True,True,True,True,,True,True,True,True,,,,,True,,,,True,,True,True,,True,True,,,,True,,True,,True,,,True,,,,,,,,,,,,,,,
1348,34600,"18:09, 6 lutego 2021",6081346569,Osoby prywatnej,Osobowe,Ford,Kuga,,I (2008-2012),2011,277 800 km,1 997 cm3,Diesel,163 KM,Manualna,4x4 (dołączany automatycznie),SUV,5,5,Czarny,Tak,Polska,,Tak,,Używane,,159 g/km,Tak,,True,True,True,True,True,True,True,,,True,True,True,,True,True,True,True,,True,True,True,True,,True,True,,True,True,True,,,True,,,,,,True,,True,True,True,True,True,True,,True,,True,,,Tak,,,,,,,True,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1349,47990,"18:08, 6 lutego 2021",6082070201,Firmy,Osobowe,Ford,Kuga,1.5 EcoBoost FWD Trend ASS,II (2012-),2014,149 000 km,1 499 cm3,Benzyna,150 KM,Manualna,Na przednie koła,SUV,5,5,Biały,,,,Tak,Tak,Używane,True,143 g/km,,,True,True,True,True,True,,True,True,,True,True,True,,True,True,,,,True,True,True,True,,True,True,,,True,True,Tak,,True,,Tak,,,,,,True,,True,,True,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,13500,"18:08, 6 lutego 2021",6082070170,Firmy,Osobowe,Ford,Fiesta,1.6 TDCi,Mk7 (2008-),2010,190 000 km,1 560 cm3,Diesel,95 KM,Manualna,Na przednie koła,Auta miejskie,3,5,Srebrny,Tak,,,Tak,Tak,Używane,,95 g/km,,Tak,True,True,True,,True,,True,,,True,True,True,,,True,,,,,True,True,True,,,True,,,True,,Tak,,True,True,Tak,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,23500,"18:08, 6 lutego 2021",6082070011,Osoby prywatnej,Osobowe,Ford,Grand C-MAX,,,2011,219 000 km,1 560 cm3,Diesel,116 KM,Manualna,Na przednie koła,Minivan,5,5,Brązowy,Tak,Niemcy,PZ022KL,Tak,,Używane,,,Tak,,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,,,True,True,True,,30/03/2016,True,,,,,,True,,True,True,True,True,True,True,,True,True,True,,,,,,,,True,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1352,29900,"18:07, 6 lutego 2021",6082070151,Firmy,Osobowe,Ford,Focus,,Mk3 (2010-),2012,62 000 km,1 600 cm3,Benzyna,150 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,Tak,Niemcy,,Tak,Tak,Używane,,,,Tak,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,,,True,True,True,True,,True,True,,,True,True,Tak,,True,,,,,,True,,True,True,,True,True,,,True,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,41800,"18:06, 6 lutego 2021",6081803735,Osoby prywatnej,Osobowe,Ford,Focus,,Mk3 (2010-),2018,58 700 km,1 498 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,,,,Tak,Używane,True,,,Tak,True,True,True,True,True,,True,,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,,,True,True,,,True,True,Tak,Tak,,,,,True,,True,,True,True,,,True,True,,,Tak,,,,,True,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,35000,"18:04, 6 lutego 2021",6081346533,Osoby prywatnej,Osobowe,Ford,Tourneo Connect,,II (2013-),2014,227 939 km,,Diesel,,,,Minivan,,,Szary,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WF0UXXWPGUET33879
1355,69500,"18:03, 6 lutego 2021",6081678718,Osoby prywatnej,Osobowe,Ford,Mondeo,2.0 TDCi Titanium,Mk5 (2014-),2016,133 500 km,1 997 cm3,Diesel,180 KM,Manualna,Na przednie koła,Sedan,5,5,Inny kolor,,Niemcy,,Tak,Tak,Używane,,115 g/km,,Tak,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,,,True,,,,True,True,True,,True,True,True,,True,True,True,,True,True,True,,,,,,True,,True,True,,,,,True,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,
1356,68850,"18:03, 6 lutego 2021",6081803716,Osoby prywatnej,Osobowe,Ford,Mondeo,1.5 EcoBoost Titanium,Mk5 (2014-),2017,117 528 km,1 499 cm3,Benzyna,160 KM,Manualna,Na przednie koła,Kombi,5,5,Zielony,Tak,Niemcy,ZPL80956,Tak,Tak,Używane,,134 g/km,Tak,,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,,True,True,,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,,,,True,,True,True,True,True,True,True,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,
1357,24500,"18:01, 6 lutego 2021",6081266540,Osoby prywatnej,Osobowe,Ford,Fiesta,1.5 TDCi,Mk7 (2008-),2015,91 000 km,1 498 cm3,Diesel,75 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Szary,,,,,,Używane,,98 g/km,,,True,True,True,,True,,,,,,True,True,True,True,,,,,,True,True,True,,True,,,,,,,07/09/2015,True,,,Tak,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,66000,"18:01, 6 lutego 2021",6081599932,Osoby prywatnej,Osobowe,Ford,Kuga,1.5 EcoBoost AWD ST-Line ASS,III (2019 - ),2017,73 000 km,1 499 cm3,Benzyna,182 KM,Automatyczna,Na przednie koła,SUV,5,5,Inny kolor,Tak,,,,,Używane,,171 g/km,,,True,True,True,True,True,,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,,,True,True,True,True,,,,True,,,,,,True,,True,True,True,True,True,,,True,,True,True,,,,,,,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,95500,"18:01, 6 lutego 2021",6072822630,Firmy,Osobowe,Ford,Focus,1.5 EcoBlue Trend Edition Business,Mk4 (2018-),2019,10 km,1 498 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,Tak,,PN0749C,,,Używane,,105 g/km,,,True,True,,,True,,,True,,,,,,,True,True,,True,,True,,True,True,,,True,True,,,,,,,Tak,Tak,,True,True,,,,,,,True,,,,True,,,,Tak,,True,,,True,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1360,33500,"18:01, 6 lutego 2021",6081266524,Osoby prywatnej,Osobowe,Ford,Focus,Turnier 1.0 EcoBoost Start-Stopp-System,Mk3 (2010-),2014,92 000 km,998 cm3,Benzyna,125 KM,Manualna,Na przednie koła,Kompakt,5,5,Biały,,Francja,,,,Używane,,117 g/km,Tak,,True,True,True,,True,,True,,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,,,True,,,,,,True,,True,True,True,True,True,True,True,True,True,,,,,,,True,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,35440,"18:00, 6 lutego 2021",6080189709,Firmy,Osobowe,Ford,Fiesta,1.25,Mk7 (2008-),2017,31 000 km,1 242 cm3,Benzyna,82 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Niebieski,,Polska,,,Tak,Używane,True,122 g/km,Tak,Tak,True,True,True,,True,,True,,True,True,True,True,True,True,True,,,,,True,True,True,True,True,True,,,,True,Tak,31/10/2017,True,,Tak,,,,,,,,,,True,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,6800,"17:58, 6 lutego 2021",6081346489,Osoby prywatnej,Osobowe,Ford,Fiesta,,Mk6 (2002-2008),2008,245 000 km,1 560 cm3,Diesel,90 KM,Manualna,,SUV,5,5,Czarny,,,,,,Używane,True,,Tak,,True,True,True,,,,True,,True,True,True,True,,,,,,,,True,True,True,,,,,,,True,,,True,,,,,,,,True,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,32900,"17:58, 6 lutego 2021",6078637283,Osoby prywatnej,Osobowe,Ford,S-Max,2.0 TDCi DPF Titanium MPS6,I (2006-2015),2012,178 000 km,1 997 cm3,Diesel,163 KM,Automatyczna,Na przednie koła,Minivan,5,5,Czarny,Tak,Niemcy,,Tak,Tak,Używane,,159 g/km,Tak,Tak,True,True,True,,True,True,,True,True,,True,True,True,True,True,True,,True,True,True,True,True,,,True,True,True,True,True,,19/03/2012,True,,,,,,True,,True,True,True,True,,,,True,True,,True,,,,True,,,True,True,True,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,21900,"17:58, 6 lutego 2021",6081681054,Osoby prywatnej,Osobowe,Ford,Mondeo,2.0 TDCi Ghia,,2007,255 000 km,1 997 cm3,Diesel,140 KM,Automatyczna,Na przednie koła,Kombi,5,5,Czarny,,Niemcy,,Tak,,Używane,,,Tak,,True,True,,,True,True,,,,True,,True,,True,True,True,,,True,True,,True,True,True,True,,True,,True,,,True,,,,,True,True,,True,True,True,,,,True,True,True,,,,,,True,,,,True,True,,,True,,True,,,,,True,,,,,,,,True,,,,,,,,,,,,,,
1365,235990,"17:57, 6 lutego 2021",6077661688,Firmy,Osobowe,Ford,Mustang,Fastback 5.0 Ti-VCT V8,,2019,2 500 km,5 038 cm3,Benzyna,460 KM,Manualna,Na tylne koła,Coupe,2,4,Zielony,Tak,Polska,,Tak,Tak,Używane,,287 g/km,Tak,Tak,True,True,True,True,True,,True,True,,,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,,,True,,27/02/2020,True,,Tak,Tak,True,,True,,True,True,,True,True,,,True,True,True,True,,,Tak,,,,,True,True,True,,,,,,,,,True,,,,,,,,,,,True,,,,27/02/2022,,,,,,,
1366,48900,"17:57, 6 lutego 2021",6081681938,Firmy,Osobowe,Ford,Galaxy,2.0 TDCi Trend,Mk3 (2015-),2016,160 010 km,1 997 cm3,Diesel,120 KM,Manualna,Na przednie koła,Minivan,5,5,Srebrny,Tak,,,Tak,Tak,Używane,,129 g/km,,Tak,True,True,True,True,True,True,True,True,,True,True,True,True,,True,True,,,True,True,True,True,True,True,True,True,True,True,,,,True,True,,Tak,,True,True,,True,True,True,True,,True,,,,True,,Tak,,,True,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,26900,"17:56, 6 lutego 2021",6081429849,Firmy,Osobowe,Ford,Focus,,Mk3 (2010-),2013,137 000 km,1 560 cm3,Diesel,116 KM,Manualna,Na przednie koła,Kombi,5,5,Biały,,Polska,,,,Używane,True,,Tak,,True,True,True,,True,,True,,,True,True,True,,True,True,,,,,True,True,True,,True,True,,,True,True,,21/05/2013,True,,Tak,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,63999,"17:55, 6 lutego 2021",6079269221,Firmy,Osobowe,Ford,Tourneo Connect,1.5 TDCi Titanium PowerShift,,2016,140 000 km,1 498 cm3,Diesel,120 KM,Automatyczna,Na przednie koła,Minivan,4,5,Srebrny,Tak,Polska,,Tak,Tak,Używane,,,Tak,Tak,True,True,True,,True,True,True,,,True,,,True,,True,True,,,True,True,True,,True,,True,,True,True,True,,13/12/2016,True,,,,,,True,,True,,True,,,True,,True,True,True,,,Tak,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1369,14514,"17:54, 6 lutego 2021",6082069666,Osoby prywatnej,Osobowe,Ford,Fiesta,Van TDCi,Mk7 (2008-),2014,266 000 km,1 498 cm3,Diesel,75 KM,Manualna,Na przednie koła,Auta miejskie,3,2,Biały,,,KNS2224L,,,Używane,,98 g/km,Tak,,True,True,True,,,,,,,True,True,True,True,True,,True,,,,True,True,True,,,,,,,,,04/09/2014,True,,,Tak,,,,,,,,,True,,,,,True,,Tak,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,
1370,11500,"17:54, 6 lutego 2021",6081681865,Firmy,Osobowe,Ford,Focus,2.0 TDCi Ghia,Mk2 (2004-2011),2008,240 000 km,1 997 cm3,Diesel,110 KM,Automatyczna,Na przednie koła,Kompakt,5,5,Czarny,Tak,Niemcy,SMI2TV7,,,Używane,True,156 g/km,Tak,Tak,True,True,True,True,,,True,,True,,True,True,,,True,,,,,True,True,True,,,,,,True,,Tak,,True,,,,,,,,True,,True,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,15990,"17:54, 6 lutego 2021",6081600215,Firmy,Osobowe,Ford,Focus,1.8 FF Platinium X,Mk2 (2004-2011),2009,210 000 km,1 798 cm3,Benzyna,125 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,Niemcy,,,Tak,Używane,True,167 g/km,,,True,True,True,True,True,True,,,True,True,True,True,True,,True,True,,,True,True,True,True,,True,True,True,True,True,True,Tak,22/12/2009,True,,Tak,,,,,,True,,,,True,,,,True,,,,,,True,,,,,True,True,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1372,84900,"17:52, 6 lutego 2021",6082069665,Firmy,Osobowe,Ford,Ranger,,,2016,120 000 km,2 200 cm3,Diesel,160 KM,Manualna,4x4 (dołączany ręcznie),SUV,5,5,Szary,Tak,Polska,,Tak,Tak,Używane,True,,Tak,Tak,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,,True,True,True,True,,True,True,,,True,True,,,True,,Tak,Tak,,,,,True,True,True,,True,,,True,True,True,,Tak,Tak,Tak,True,True,,True,,True,True,,,3 miesięcy,,,,,,,,,,,,,,True,,,,,,Tak,,,,,,,,
1373,49990,"17:51, 6 lutego 2021",6082069620,Firmy,Osobowe,Ford,Fiesta,1.0 EcoBoost Connected ASS,Mk8 (2017-),2020,3 000 km,998 cm3,Benzyna,95 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Czarny,Tak,Belgia,,,Tak,Używane,,,,,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,,,True,,,Tak,True,,True,,,True,True,,True,True,,True,,True,,,,Tak,,,,,True,True,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,
1374,17900,"17:49, 6 lutego 2021",6082069553,Firmy,Osobowe,Ford,Fiesta,1.25 Ambiente,Mk7 (2008-),2008,170 187 km,1 242 cm3,Benzyna,82 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Zielony,Tak,Niemcy,,,,Używane,,133 g/km,,,True,True,True,,True,True,,True,,True,True,True,,True,True,True,,,,True,True,True,,,True,True,,,True,Tak,29/01/0009,True,True,,,,,True,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,18900,"17:49, 6 lutego 2021",6078435025,Osoby prywatnej,Osobowe,Ford,Mondeo,,Mk4 (2007-2014),2008,196 000 km,2 000 cm3,Benzyna,146 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,Tak,,,,,Używane,,,,,True,True,True,,True,,True,True,True,True,True,True,,,True,True,,,,True,True,True,,True,,True,,True,True,Tak,14/02/2008,True,True,,,,,True,,,,True,,True,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1376,43900,"17:48, 6 lutego 2021",6081264485,Osoby prywatnej,Osobowe,Ford,Kuga,2.0 TDCi Titanium,II (2012-),2013,180 000 km,1 997 cm3,Diesel,163 KM,Manualna,Na przednie koła,SUV,5,5,Szary,Tak,Francja,CW-550-XB,Tak,Tak,Używane,,159 g/km,,,True,True,True,,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,Tak,12/10/2013,True,,Tak,,,True,True,,True,True,True,True,,True,True,True,True,True,,,Tak,Tak,True,,True,,True,True,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1377,26900,"17:48, 6 lutego 2021",6081600043,Firmy,Osobowe,Ford,Focus,1.5 TDCi Trend ASS,Mk3 (2010-),2017,157 000 km,1 498 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kombi,5,5,Czerwony,,Polska,KR6V518,Tak,Tak,Używane,True,98 g/km,Tak,Tak,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,,,,,True,True,True,True,True,,,,True,,04/07/2017,True,True,Tak,Tak,True,True,,,,True,True,,,,True,True,True,True,,,,Tak,,,,,,True,,,,,,True,,,,,,,,,,,,,Tak,,,,,,,,,,,,,
1378,69900,"17:47, 6 lutego 2021",6081091347,Firmy,Osobowe,Ford,S-Max,2.0 TDCi Titanium,II (2015-),2016,169 000 km,1 997 cm3,Diesel,180 KM,Manualna,Na przednie koła,Minivan,5,5,Srebrny,Tak,Niemcy,,,Tak,Używane,,129 g/km,Tak,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,15/06/2016,True,True,Tak,,True,True,True,,True,True,True,True,True,True,,True,True,True,,,,,,True,,True,True,True,,,True,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,
1379,19900,"17:47, 6 lutego 2021",6082069370,Osoby prywatnej,Osobowe,Ford,Mondeo,1.8 TDCi Titanium,Mk4 (2007-2014),2009,179 000 km,1 753 cm3,Diesel,125 KM,Manualna,Na przednie koła,Sedan,4,5,Inny kolor,Tak,,WN95770,,,Używane,,154 g/km,,Tak,True,True,True,True,,True,,,True,True,True,True,,True,True,,,,,True,True,True,,True,,,,,True,,15/04/2009,True,,,,,,,,True,,True,True,True,,,,,,,Tak,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,36900,"17:46, 6 lutego 2021",6082069469,Firmy,Osobowe,Ford,Grand C-MAX,,,2014,92 000 km,1 997 cm3,Diesel,140 KM,Automatyczna,Na przednie koła,Minivan,5,7,Czarny,Tak,Niemcy,,Tak,Tak,Używane,,,,,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,Tak,22/07/2014,True,True,Tak,,,True,True,,True,True,True,True,True,True,True,True,True,True,True,,Tak,,,,,True,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,2500,"17:46, 6 lutego 2021",6082069391,Osoby prywatnej,Osobowe,Ford,Focus,1.6 Trend,,1999,245 000 km,1 596 cm3,Benzyna,100 KM,Manualna,,Kombi,5,,Srebrny,,,,,,Używane,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,54900,"17:46, 6 lutego 2021",6078694859,Firmy,Osobowe,Ford,Kuga,,II (2012-),2014,109 000 km,1 500 cm3,Benzyna,150 KM,Manualna,Na przednie koła,SUV,5,5,Biały,,Niemcy,,Tak,Tak,Używane,True,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,Tak,,True,True,,,,,,,,True,True,,True,True,,True,,True,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1383,38400,"17:46, 6 lutego 2021",6082069399,Osoby prywatnej,Osobowe,Ford,S-Max,2.0 TDCi,II (2015-),2017,155 000 km,1 998 cm3,Diesel,150 KM,Manualna,Na przednie koła,Minivan,5,5,Srebrny,,,,,,Używane,,129 g/km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,
1384,18900,"17:46, 6 lutego 2021",6079684183,Firmy,Osobowe,Ford,Mondeo,1.8 TDCi Ghia X,Mk4 (2007-2014),2008,198 000 km,1 753 cm3,Diesel,125 KM,Manualna,Na przednie koła,Kombi,5,5,Szary,Tak,Niemcy,,Tak,Tak,Używane,,154 g/km,Tak,,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,Tak,03/09/2008,True,True,Tak,,,True,True,,True,True,True,True,True,,,True,True,True,,,,,True,,,True,True,True,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1385,81057,"17:45, 6 lutego 2021",6082069342,Osoby prywatnej,Osobowe,Ford,Transit Custom,320 L1H1 PKW VA,,2020,9 500 km,1 996 cm3,Diesel,105 KM,Manualna,Na przednie koła,Minivan,4,9,Srebrny,Tak,Belgia,,,,Używane,,158 g/km,,,True,True,True,,True,True,,True,,True,True,True,True,True,True,,,,True,True,True,True,True,,,,,True,True,,03/07/2020,True,,,Tak,,True,True,,,True,,,True,True,,True,True,True,True,Tak,,,,True,,,True,True,,,,,,,,,,True,,,Tak,,,,,,,,,,,,,,,,,,,
1386,58900,"17:45, 6 lutego 2021",6082069312,Osoby prywatnej,Osobowe,Ford,Mustang,3.7 V6,,2013,189 000 km,3 731 cm3,Benzyna+LPG,305 KM,Manualna,Na tylne koła,Coupe,2,4,Czarny,,,,,,Używane,True,,,,True,True,True,True,True,,,True,,True,True,True,,True,,,,,True,True,True,True,,True,,True,,,True,,,True,,,Tak,,,,,True,,,,,,,True,,,,,,,,,True,,,True,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,
1387,72000,"17:44, 6 lutego 2021",6081681532,Osoby prywatnej,Osobowe,Ford,Escape,2.0 EcoBoost AWD Titanium,,2018,26 000 km,1 999 cm3,Benzyna,242 KM,Automatyczna,4x4 (dołączany ręcznie),SUV,5,5,Czarny,Tak,Stany Zjednoczone,RLU17M8,,,Używane,,,Tak,,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,,15/05/2020,True,True,,,,True,,,True,True,True,True,True,True,True,True,True,True,True,,Tak,,,True,True,True,True,True,True,,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1388,5900,"17:44, 6 lutego 2021",6080775500,Firmy,Osobowe,Ford,Focus,1.6 FX Gold,Mk2 (2004-2011),2004,266 327 km,1 596 cm3,Benzyna,100 KM,Manualna,Na przednie koła,Kompakt,5,5,Inny kolor,Tak,Polska,,,,Używane,,,Tak,,True,True,True,,,,,,True,True,True,True,,,True,,,,,True,True,True,,True,,,,True,,,,True,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,999,"17:44, 6 lutego 2021",6081681576,Osoby prywatnej,Osobowe,Ford,Focus,,Mk1 (1998-2004),2000,178 916 km,1 596 cm3,Benzyna,101 KM,Manualna,Na przednie koła,Sedan,5,5,Niebieski,,Niemcy,,,,Używane,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/06/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,
