,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Emisja CO2,Typ,Liczba drzwi,Liczba miejsc,Kolor,Perłowy,Kraj pochodzenia,Pierwsza rejestracja,Zarejestrowany w Polsce,Pierwszy właściciel,Bezwypadkowy,Serwisowany w ASO,Stan,ABS,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujnik deszczu,Czujniki parkowania przednie,Elektryczne szyby tylne,Gniazdo AUX,Isofix,Klimatyzacja dwustrefowa,MP3,Podgrzewane przednie siedzenia,Poduszki boczne tylne,System Start-Stop,Światła przeciwmgielne,Tempomat aktywny,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Asystent pasa ruchu,Czujnik martwego pola,Czujniki parkowania tylne,Elektrycznie ustawiane fotele,Gniazdo SD,Kamera cofania,Komputer pokładowy,Nawigacja GPS,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła do jazdy dziennej,Tapicerka skórzana,Wielofunkcyjna kierownica,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Bluetooth,Czujnik zmierzchu,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja automatyczna,Kurtyny powietrzne,Podgrzewane lusterka boczne,Poduszki boczne przednie,Relingi dachowe,Światła LED,Tempomat,Metalik,Możliwość finansowania,CD,Tapicerka welurowa,Hak,Podgrzewana przednia szyba,Zmieniarka CD,HUD (wyświetlacz przezierny),Ogranicznik prędkości,Odtwarzacz DVD,Faktura VAT,VAT marża,Łopatki zmiany biegów,Elektrochromatyczne lusterka boczne,Światła Xenonowe,Klimatyzacja manualna,Numer rejestracyjny pojazdu,Leasing,Miesięczna rata,Okres gwarancji producenta,Gwarancja dealerska (w cenie),Szyberdach,Klimatyzacja czterostrefowa,Dach panoramiczny,lub do (przebieg km),Tuner TV,Akryl (niemetalizowany),Regulowane zawieszenie,Filtr cząstek stałych,Radio niefabryczne,Matowy,Uszkodzony,Ogrzewanie postojowe,Opłata początkowa,Liczba pozostałych rat,Wartość wykupu,Tuning,Homologacja ciężarowa,Podgrzewane tylne siedzenia,Zarejestrowany jako zabytek,Kierownica po prawej (Anglik),VIN,Warranty if agreed with the buyer
7451,13900,"09:45, 2 lutego 2021",6080904281,Firmy,Osobowe,Toyota,Avensis,,II (2003-2009),2003,217 761 km,1 794 cm3,Benzyna,129 KM,Manualna,Na przednie koła,,Sedan,4,5,Srebrny,,,03/07/2003,Tak,,,,Używane,True,True,True,,,,,True,,,,,,,,True,,True,,,True,,,,,,,True,,True,,,,True,True,True,,True,,,,True,,True,True,True,True,,,,Tak,Tak,True,,,,,,,,,Tak,,,,,TK8429V,,,,,,,,,,,,,,,,,,,,,,,,,,
7452,94900,"09:45, 2 lutego 2021",6072809868,Firmy,Osobowe,Toyota,C-HR,,,2018,29 524 km,1 798 cm3,Hybryda,122 KM,Automatyczna,Na przednie koła,,SUV,5,5,Niebieski,,Polska,28/06/2018,Tak,Tak,Tak,Tak,Używane,True,True,True,,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,Tak,Tak,,,,,,,,,Tak,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7453,73500,"09:45, 2 lutego 2021",6079451695,Firmy,Osobowe,Toyota,Avensis,,III (2009-),2018,56 469 km,1 995 cm3,Diesel,143 KM,Manualna,Na przednie koła,,Kombi,5,5,Niebieski,,Polska,22/06/2018,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,True,,True,True,True,True,True,,,,True,,True,True,True,True,True,,,,,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,Tak,True,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7454,19900,"09:45, 2 lutego 2021",6081086402,Firmy,Osobowe,Toyota,Yaris,,II (2005-2011),2009,162 500 km,1 329 cm3,Benzyna,100 KM,Manualna,Na przednie koła,,Kompakt,5,2,Czerwony,,Polska,12/02/2009,Tak,,,,Używane,True,True,True,,,,,,,,,True,,,,,,True,True,,,,,,,,,True,,,,,,,True,True,True,,,,,,,,,,,,,,,Tak,True,,,,,,,,,Tak,,,,True,RTA34422,,,,,,,,,,,,,,,,,,,,,,,,,,
7455,149800,"09:45, 2 lutego 2021",6075667133,Firmy,Osobowe,Toyota,Yaris,,III (2011-),2018,8 000 km,1 798 cm3,Benzyna,212 KM,Manualna,Na przednie koła,,Kompakt,3,5,Biały,,Polska,01/03/2018,Tak,Tak,Tak,Tak,Używane,True,True,True,,,True,,,True,True,True,,,,True,True,,True,True,True,True,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,,True,,True,,,Tak,,,,,,,,,Tak,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,
7456,89900,"09:45, 2 lutego 2021",6079221194,Firmy,Osobowe,Toyota,RAV4,,IV (2012-2018),2016,119 963 km,2 494 cm3,Hybryda,197 KM,Automatyczna,Na przednie koła,,SUV,5,5,Bordowy,,Polska,10/02/2017,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,True,True,True,True,True,,True,,,,True,True,True,True,True,True,True,,True,,,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,Tak,Tak,,,,,,,,,Tak,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7457,93400,"09:45, 2 lutego 2021",6078322013,Firmy,Osobowe,Toyota,Corolla,,Seria E21 (2019-),2019,15 460 km,1 798 cm3,Hybryda,98 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Brązowy,,Polska,26/09/2019,Tak,Tak,Tak,Tak,Używane,True,True,True,,,,,True,True,True,True,,,,,True,True,True,True,True,True,True,,,,,True,True,,True,,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,,,,Tak,Tak,,,,,,,True,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7458,81900,"09:45, 2 lutego 2021",6079221836,Firmy,Osobowe,Toyota,Corolla,,Seria E21 (2019-),2019,26 589 km,1 798 cm3,Hybryda,122 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Brązowy,,Polska,08/05/2019,Tak,Tak,Tak,Tak,Używane,True,True,True,,,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,,,True,True,,True,,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,True,Tak,Tak,,,,,,,True,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7459,81900,"09:45, 2 lutego 2021",6079217383,Firmy,Osobowe,Toyota,Corolla,,Seria E21 (2019-),2019,32 075 km,1 798 cm3,Hybryda,122 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Brązowy,,Polska,08/05/2019,Tak,Tak,Tak,Tak,Używane,True,True,True,,,,,True,True,True,True,,,,True,True,True,True,True,True,True,True,,,,,True,True,,True,,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,,Tak,Tak,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7460,134900,"09:45, 2 lutego 2021",6078155692,Firmy,Osobowe,Toyota,Proace Verso,,,2019,6 772 km,1 997 cm3,Diesel,150 KM,Manualna,Na przednie koła,,Kombi,5,8,Brązowy,,Polska,08/04/2019,Tak,Tak,,Tak,Używane,True,True,True,,,True,,,,,,,,,True,True,,True,,,,,,,,,,,,,True,True,,True,True,True,True,,True,True,True,True,True,True,True,True,True,,,True,Tak,Tak,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7461,56900,"09:45, 2 lutego 2021",6078085747,Firmy,Osobowe,Toyota,Avensis,,III (2009-),2015,98 984 km,1 995 cm3,Diesel,143 KM,Manualna,Na przednie koła,,Sedan,4,5,Inny kolor,,Polska,,Tak,Tak,,Tak,Używane,True,True,True,,,True,,True,True,True,True,True,,,,True,,True,True,True,True,True,,,,,True,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,,Tak,True,,,,,,,,Tak,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,
7462,81900,"09:45, 2 lutego 2021",6078081101,Firmy,Osobowe,Toyota,Corolla,,Seria E21 (2019-),2019,37 827 km,1 798 cm3,Hybryda,122 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Brązowy,,Polska,08/05/2019,Tak,Tak,Tak,Tak,Używane,True,True,True,,,,,True,True,True,True,,,,True,True,True,True,True,True,True,True,,,,,True,True,,True,,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,,Tak,Tak,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7463,88900,"09:45, 2 lutego 2021",6076645115,Firmy,Osobowe,Toyota,Corolla,,Seria E21 (2019-),2019,1 797 km,1 197 cm3,Benzyna,116 KM,Manualna,Na przednie koła,,Kompakt,5,5,Bordowy,,Polska,05/04/2019,Tak,Tak,Tak,Tak,Używane,True,True,True,,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,,True,,,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,Tak,Tak,,,,True,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7464,71800,"09:45, 2 lutego 2021",6072823437,Firmy,Osobowe,Toyota,Corolla,,Seria E16 (2012-2019),2019,20 890 km,1 197 cm3,Benzyna,116 KM,Manualna,Na przednie koła,,Kombi,5,5,Srebrny,,Polska,25/03/2019,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,,,True,True,True,True,,,,,True,True,True,True,True,True,True,,,,,True,True,,True,,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,Tak,Tak,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7465,99900,"09:45, 2 lutego 2021",6074913533,Firmy,Osobowe,Toyota,C-HR,,,2019,28 414 km,1 798 cm3,Hybryda,98 KM,Automatyczna,Na przednie koła,,SUV,5,5,Biały,,Polska,28/05/2019,Tak,Tak,Tak,Tak,Używane,True,True,True,,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,True,,,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,Tak,Tak,True,,,,,,,,Tak,,True,,,,SK444RA,,,,,,,,,,,,,,,,,,,,,,,,,,
7466,84900,"09:45, 2 lutego 2021",6072811125,Firmy,Osobowe,Toyota,Corolla,,Seria E15 (2007-2013),2019,12 323 km,1 798 cm3,Hybryda,122 KM,Automatyczna,Na przednie koła,,Sedan,4,5,Srebrny,,Polska,04/03/2019,Tak,Tak,Tak,Tak,Używane,True,True,True,,,,,True,True,True,True,,,,True,True,True,True,True,True,True,True,,,,,True,True,,True,,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,,Tak,Tak,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7467,89900,"09:45, 2 lutego 2021",6076377333,Firmy,Osobowe,Toyota,Corolla,,Seria E21 (2019-),2020,394 km,1 197 cm3,Benzyna,116 KM,Manualna,Na przednie koła,,Kombi,5,5,Inny kolor,,Polska,27/02/2020,Tak,Tak,Tak,Tak,Używane,True,True,True,,,,,True,True,True,True,,,,,True,True,True,True,True,True,True,,,,,True,True,,True,,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,Tak,Tak,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7468,104700,"09:45, 2 lutego 2021",6075832173,Firmy,Osobowe,Toyota,Corolla,,Seria E16 (2012-2019),2019,1 000 km,1 798 cm3,Hybryda,122 KM,Automatyczna,Na przednie koła,,Kombi,5,5,Srebrny,,Polska,08/08/2019,Tak,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,,,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,Tak,,,,,,,True,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7469,70600,"09:45, 2 lutego 2021",6078071208,Firmy,Osobowe,Toyota,Avensis,,III (2009-),2017,34 884 km,1 995 cm3,Diesel,143 KM,Manualna,Na przednie koła,,Kombi,5,5,Niebieski,,Polska,19/03/2018,Tak,Tak,,Tak,Używane,True,True,True,True,,True,,True,True,True,True,True,,,,True,,True,True,True,True,True,,,,,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,Tak,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,
7470,100200,"09:45, 2 lutego 2021",6075825955,Firmy,Osobowe,Toyota,C-HR,,,2019,13 707 km,1 797 cm3,Hybryda,122 KM,Automatyczna,Na przednie koła,,SUV,5,5,Srebrny,,Polska,29/05/2019,Tak,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,Tak,Tak,,,,,,,,,Tak,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7471,73500,"09:45, 2 lutego 2021",6076455574,Firmy,Osobowe,Toyota,Avensis,,III (2009-),2018,55 521 km,1 995 cm3,Diesel,143 KM,Manualna,Na przednie koła,,Kombi,5,5,Niebieski,,Polska,22/05/2018,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,True,,True,True,True,True,True,,,,True,,True,True,True,True,True,,,,,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,Tak,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7472,68900,"09:45, 2 lutego 2021",6075281934,Firmy,Osobowe,Toyota,Avensis,,III (2009-),2017,87 448 km,1 798 cm3,Benzyna,147 KM,Manualna,Na przednie koła,,Sedan,4,5,Brązowy,,Polska,19/12/2017,Tak,Tak,,Tak,Używane,True,True,True,,,True,,True,True,True,True,True,,,,True,,True,True,True,True,True,,,,,True,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,Tak,Tak,True,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7473,98900,"09:45, 2 lutego 2021",6079270868,Firmy,Osobowe,Toyota,Corolla,,Seria E21 (2019-),2019,14 313 km,1 798 cm3,Hybryda,122 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Brązowy,,Polska,28/10/2019,Tak,Tak,Tak,Tak,Używane,True,True,True,,,,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,,True,,,True,True,,True,,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,,Tak,Tak,,,,,,,,,Tak,Tak,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7474,85500,"09:45, 2 lutego 2021",6077281596,Firmy,Osobowe,Toyota,Corolla,,Seria E21 (2019-),2019,36 200 km,1 798 cm3,Hybryda,122 KM,Automatyczna,Na przednie koła,,Kombi,5,5,Srebrny,,Polska,16/04/2019,Tak,Tak,Tak,Tak,Używane,True,True,True,,,,,True,True,True,True,True,,,,True,True,True,True,True,True,True,,,,,True,True,,True,,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,Tak,Tak,,,,,,,,,Tak,,,,,,WN6989L,,,,,,,,,,,,,,,,,,,,,,,,,,
7475,70300,"09:45, 2 lutego 2021",6076454749,Firmy,Osobowe,Toyota,Avensis,,III (2009-),2017,38 624 km,1 995 cm3,Diesel,143 KM,Manualna,Na przednie koła,,Kombi,5,5,Niebieski,,Polska,19/03/2018,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,True,,True,True,True,True,True,,,,True,,True,True,True,True,True,,,,,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,Tak,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7476,63700,"09:45, 2 lutego 2021",6069232723,Firmy,Osobowe,Toyota,Avensis,,III (2009-),2017,57 365 km,1 598 cm3,Diesel,112 KM,Manualna,Na przednie koła,,Kombi,5,5,Niebieski,,Polska,03/03/2017,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,True,,True,True,True,True,True,,,,True,,True,,True,True,True,,,,,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,Tak,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,
7477,67900,"09:45, 2 lutego 2021",6079225323,Firmy,Osobowe,Toyota,Avensis,,III (2009-),2017,54 983 km,1 798 cm3,Benzyna,147 KM,Manualna,Na przednie koła,,Sedan,4,5,Szary,,Polska,17/10/2017,Tak,Tak,,Tak,Używane,True,True,True,True,,True,,True,True,True,True,True,True,,,True,,True,True,True,True,True,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,Tak,Tak,True,,,,,,,,,Tak,,,,,KWI84133,,,,,,,,,,,,,,,,,,,,,,,,,,
7478,42900,"09:45, 2 lutego 2021",6071975376,Firmy,Osobowe,Toyota,Yaris,,III (2011-),2017,70 259 km,1 496 cm3,Benzyna,111 KM,Manualna,Na przednie koła,,Kompakt,5,5,Biały,,Polska,11/12/2017,Tak,Tak,Tak,Tak,Używane,True,True,True,,,True,,,True,True,,True,,,,,,True,True,,,True,,,,,,True,,True,,True,,True,True,True,True,True,True,,,True,True,,True,,True,,,,,Tak,True,,,,,,,,Tak,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
7479,69300,"09:45, 2 lutego 2021",6079769652,Firmy,Osobowe,Toyota,Corolla,,Seria E16 (2012-2019),2018,17 449 km,1 598 cm3,Benzyna,132 KM,Automatyczna,Na przednie koła,,Sedan,4,5,Srebrny,,Polska,02/04/2019,Tak,Tak,Tak,Tak,Używane,True,True,True,,,True,True,True,True,True,True,True,True,,,True,,True,True,True,True,True,,True,,,True,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,Tak,Tak,True,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7480,61800,"09:42, 2 lutego 2021",6079775530,Firmy,Osobowe,Toyota,Auris,,II (2012-),2018,47 710 km,1 600 cm3,Benzyna,132 KM,Manualna,Na przednie koła,,Kompakt,5,5,Biały,,Polska,05/03/2018,Tak,Tak,,Tak,Używane,True,,,,,,,,,True,,,,,,True,,True,True,,,,,,,,True,True,,True,,,,True,True,True,True,,,True,,True,,True,,,,True,True,,Tak,Tak,,,,,,,,,Tak,,,,,,WZ4620W,,,,,,,,,,,,,,,,,,,,,,,,,,
7481,87850,"09:40, 2 lutego 2021",6065241901,Firmy,Osobowe,Toyota,C-HR,,,2019,9 598 km,1 197 cm3,Benzyna,116 KM,Manualna,Na przednie koła,,SUV,5,5,Biały,Tak,Polska,08/04/2019,Tak,Tak,Tak,Tak,Używane,True,True,True,,True,True,,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,,,,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,Tak,Tak,True,,,,,,,,Tak,,,,,,KR9KJ90,,,,,,,,,,,,,,,,,,,,,,,,,,
7482,14200,"09:38, 2 lutego 2021",6080293030,Osoby prywatnej,Osobowe,Toyota,Yaris,1.3 Luna,II (2005-2011),2006,177 800 km,1 298 cm3,Benzyna,87 KM,Manualna,Na przednie koła,,Auta miejskie,5,5,Inny kolor,,Niemcy,,,,Tak,,Używane,True,True,True,True,,,,,,True,,,,,True,True,,True,True,True,True,,,,,,,True,,,,,,True,True,True,True,,,,,True,,,True,,True,,,,Tak,,True,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
7483,44500,"09:36, 2 lutego 2021",6079859634,Osoby prywatnej,Osobowe,Toyota,RAV4,,IV (2012-2018),2012,146 056 km,1 987 cm3,Benzyna,158 KM,Manualna,4x4 (dołączany automatycznie),,SUV,5,5,Srebrny,,Polska,19/12/2012,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,True,True,True,,,,,True,True,,True,,True,True,True,True,,,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,True,True,,,True,Tak,,True,True,,True,True,,,,,,,True,,,ZGL 47028,,,,,,,,146 000 km,,,,,,,,,,,,,,,,,,
7484,45000,"09:34, 2 lutego 2021",6074248206,Osoby prywatnej,Osobowe,Toyota,Auris,II (2012-),II (2012-),2015,122 000 km,1 800 cm3,Hybryda,136 KM,Automatyczna,Na przednie koła,,Kombi,5,5,Biały,,,,,,,,Używane,True,True,True,True,True,True,True,True,True,,,True,,,True,,,True,True,True,True,,,True,,,True,True,True,,,True,True,,True,True,True,,True,,True,,True,True,,,,,True,True,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
7485,61300,"09:34, 2 lutego 2021",6081834112,Firmy,Osobowe,Toyota,Auris,1.6 Premium,II (2012-),2018,49 765 km,1 598 cm3,Benzyna,132 KM,Manualna,Na przednie koła,140 g/km,Kompakt,5,5,Biały,,Polska,05/03/2018,Tak,Tak,,Tak,Używane,True,,,,,,,,,True,,,,,,True,,True,True,,,,,,,,True,True,,True,,,,True,True,True,True,,,True,,True,,True,,,,True,True,,,Tak,,,,,,,,,Tak,,,,,,WZ4609W,,,,,,,,,,Tak,,,,,,,,,,,,,,,,
7486,39900,"09:34, 2 lutego 2021",6077179598,Firmy,Osobowe,Toyota,Yaris,1.5 Active,III (2011-),2017,46 603 km,1 496 cm3,Benzyna,111 KM,Manualna,Na przednie koła,109 g/km,Auta małe,5,5,Biały,,Polska,15/11/2017,Tak,Tak,Tak,Tak,Używane,True,True,True,,,True,,,True,True,,True,,,,,,True,True,True,,True,,,,,,True,,True,,True,,True,True,True,True,True,True,,,True,True,,True,True,True,,,,,Tak,True,,,,,,,,Tak,,,,,True,WE704RV,Tak,,,,,,,,,,,,,,,,,,,,,,,,,
7487,89900,"09:34, 2 lutego 2021",6080904271,Firmy,Osobowe,Toyota,Corolla,,Seria E21 (2019-),2019,20 500 km,1 197 cm3,Benzyna,116 KM,Manualna,Na przednie koła,,Kombi,5,5,Srebrny,,Polska,,Tak,Tak,,Tak,Używane,True,True,True,True,True,,True,True,True,True,True,,,,,True,True,True,True,True,True,True,,True,,,True,True,True,True,,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,Tak,Tak,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7488,89900,"09:33, 2 lutego 2021",6080283673,Firmy,Osobowe,Toyota,RAV4,,IV (2012-2018),2016,91 326 km,2 494 cm3,Hybryda,197 KM,Automatyczna,Na przednie koła,,SUV,5,5,Szary,,Polska,25/10/2016,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,True,True,True,True,True,,True,,,,True,True,True,True,True,True,True,,True,,,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,Tak,Tak,True,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7489,35900,"09:33, 2 lutego 2021",6080397186,Firmy,Osobowe,Toyota,Yaris,,,2016,62 133 km,999 cm3,Benzyna,69 KM,Manualna,Na przednie koła,,Kompakt,5,5,Srebrny,,Polska,20/07/2016,Tak,Tak,Tak,,Używane,True,True,True,,,,,,True,True,,True,,,,,,True,True,True,,,,,,,,True,,,,True,,True,True,True,True,True,,,,,True,,,,True,,,,Tak,Tak,,,,,,,,,Tak,,,True,,True,KR1S441,Tak,,,,,,,,,,,,,,,,,,,,,,,,,
7490,14900,"09:33, 2 lutego 2021",6078552325,Firmy,Osobowe,Toyota,Avensis,,II (2003-2009),2007,199 000 km,2 231 cm3,Diesel,177 KM,Manualna,Na przednie koła,,Kombi,5,5,Szary,,Niemcy,,,,,,Używane,True,True,True,,,True,,True,,,True,True,,,,True,,True,True,True,True,,,,,,,True,True,,True,,,True,True,True,True,True,,True,,True,,True,True,,True,,,,Tak,,True,,,,,,,,,Tak,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7491,46900,"09:31, 2 lutego 2021",6081478835,Firmy,Osobowe,Toyota,Auris,Hybrid 135 Premium,II (2012-),2015,196 075 km,1 798 cm3,Hybryda,99 KM,Automatyczna,Na przednie koła,95 g/km,Kompakt,5,5,Czarny,Tak,,,Tak,Tak,,Tak,Używane,True,True,True,,,,,True,True,True,,True,,,,True,,True,True,True,True,,,,,,True,True,True,True,True,True,,,True,True,True,True,True,,,True,True,True,True,True,True,,True,True,Tak,Tak,True,,True,,,,,,Tak,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
7492,67900,"09:29, 2 lutego 2021",6080913965,Firmy,Osobowe,Toyota,Avensis,1.8 Style MS,III (2009-),2016,54 000 km,1 798 cm3,Benzyna,147 KM,Automatyczna,Na przednie koła,153 g/km,Sedan,4,5,Brązowy,,Polska,24/08/2016,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,True,,True,True,True,True,True,True,True,,True,,True,True,True,True,True,,,,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,Tak,Tak,,,,,,,,,,,,,,,OP6145G,,,,,,,,,,,,,,,,,,,,,,,,,,
7493,124900,"09:29, 2 lutego 2021",6075431407,Osoby prywatnej,Osobowe,Toyota,Sienna,3.5 V6 Limited AWD,,2016,80 500 km,3 456 cm3,Benzyna,266 KM,Automatyczna,4x4 (dołączany automatycznie),,Minivan,5,7,Czarny,,,,,,,,Używane,True,True,True,True,,True,True,True,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,,,True,,,,True,,,,True,True,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,
7494,19900,"09:27, 2 lutego 2021",6080288358,Osoby prywatnej,Osobowe,Toyota,Prius,,II (2003-2009),2007,175 000 km,1 497 cm3,Hybryda,79 KM,Automatyczna,,,Kompakt,5,5,Srebrny,,,,,,Tak,Tak,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,Tak,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,32500,"09:26, 2 lutego 2021",6080178494,Osoby prywatnej,Osobowe,Toyota,Auris,1.6 Dynamic,II (2012-),2015,229 000 km,1 598 cm3,Benzyna+LPG,132 KM,Manualna,,,Kombi,5,,Biały,,,,,Tak,,,Używane,True,,True,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,,,,,,Tak,True,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
