,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Typ,Liczba miejsc,Kolor,Metalik,Perłowy,Kraj pochodzenia,Pierwsza rejestracja,Bezwypadkowy,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Czujnik deszczu,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Klimatyzacja dwustrefowa,Kurtyny powietrzne,Podgrzewane przednie siedzenia,Relingi dachowe,Światła Xenonowe,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Czujnik zmierzchu,Elektryczne szyby tylne,Hak,Klimatyzacja manualna,Ogranicznik prędkości,Poduszki boczne przednie,Światła do jazdy dziennej,Tapicerka welurowa,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Klimatyzacja automatyczna,Komputer pokładowy,Podgrzewane lusterka boczne,Przyciemniane szyby,Światła przeciwmgielne,Tempomat,Liczba drzwi,Możliwość finansowania,Faktura VAT,Leasing,Akryl (niemetalizowany),Serwisowany w ASO,Czujniki parkowania przednie,Isofix,Nawigacja GPS,Bluetooth,Czujniki parkowania tylne,Elektrycznie ustawiane fotele,Gniazdo SD,Odtwarzacz DVD,Poduszki boczne tylne,Światła LED,Tapicerka skórzana,Zmieniarka CD,Alufelgi,HUD (wyświetlacz przezierny),MP3,Podgrzewana przednia szyba,Poduszka powietrzna chroniąca kolana,Wersja,Emisja CO2,Gniazdo USB,System Start-Stop,Filtr cząstek stałych,Uszkodzony,Numer rejestracyjny pojazdu,Zarejestrowany w Polsce,Pierwszy właściciel,Dach panoramiczny,Kamera cofania,Asystent parkowania,Czujnik martwego pola,Szyberdach,Klimatyzacja czterostrefowa,Łopatki zmiany biegów,VAT marża,Gwarancja dealerska (w cenie),Asystent pasa ruchu,Regulowane zawieszenie,Radio niefabryczne,Tempomat aktywny,Tuning,Podgrzewane tylne siedzenia,lub do (przebieg km),Ogrzewanie postojowe,Tuner TV,Okres gwarancji producenta,Miesięczna rata,Opłata początkowa,Liczba pozostałych rat,Homologacja ciężarowa,Kierownica po prawej (Anglik),Wartość wykupu,Matowy,VIN,Zarejestrowany jako zabytek,
2997,113500,"09:14, 1 stycznia 2021",6080081382,Osoby prywatnej,Osobowe,Audi,A4,B9 (2015-),2018,22 100 km,1 984 cm3,Benzyna,252 KM,Automatyczna,4x4 (stały),Sedan,5,Szary,Tak,,,01/01/2018,,Używane,True,True,True,True,True,True,True,,True,True,,,True,True,True,True,True,True,True,,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,4,,,,,,True,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,2.0 TFSI Quattro Sport S tronic,136 g/km,True,True,,,SJZ8VW6,Tak,,,True,,True,True,,True,,,True,,,,,True,,True,,,,,,,,,,,,
2998,8900,"09:14, 1 stycznia 2021",6080835862,Osoby prywatnej,Osobowe,Audi,A4,B6 (2000-2004),2003,289 000 km,1 600 cm3,Benzyna,102 KM,Manualna,Na przednie koła,Sedan,5,Niebieski,Tak,,,,,Używane,True,True,True,True,,,,,,,,,,True,True,True,,,,,,,,,,True,True,,,,True,True,,,,,,4,Tak,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,Tak,,,,True,,,,,,,,,,,,,,,,,
2999,80000,"09:12, 1 stycznia 2021",6077547346,Osoby prywatnej,Osobowe,Audi,A4,B9 (2015-),2016,170 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,4x4 (stały),Sedan,,Czarny,Tak,,,,,Używane,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,,,True,True,True,,True,True,True,True,True,True,,True,True,True,True,True,4,,,,,Tak,,True,True,True,True,True,True,,True,True,,True,True,,True,True,,2.0 TDI Quattro Sport S tronic,,True,True,,,,Tak,,,,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,
3000,79900,"09:07, 1 stycznia 2021",6080463580,Firmy,Osobowe,Audi,A4,B9 (2015-),2016,75 621 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,Sedan,5,Czerwony,Tak,Tak,Polska,15/11/2016,Tak,Używane,True,True,True,True,,,True,,True,,,True,True,,True,True,True,True,True,,,,,True,,True,True,True,True,,True,True,True,,,,True,4,Tak,Tak,Tak,,Tak,,True,,True,,,,,True,True,,,True,,,,,2.0 TDI,,True,True,,,,Tak,Tak,,,,,,,,,6 miesięcy,,,,,,,,,,,,,,,,,,,,
3001,3500,"09:04, 1 stycznia 2021",6080573829,Osoby prywatnej,Osobowe,Audi,A4,B5 (1995-2001),1998,280 000 km,,Diesel,,,,Kombi,,Niebieski,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B5 (1995-2001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAUZZZ8DZWA254516,,
3002,95000,"08:53, 1 stycznia 2021",6079776270,Firmy,Osobowe,Audi,A4,B9 (2015-),2016,61 418 km,1 968 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Sedan,5,Czarny,Tak,,Francja,,,Używane,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,,,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,5,Tak,,,,Tak,True,True,True,True,True,,True,,True,True,True,,True,,True,,,,,,True,Tak,,,Tak,,,,,,,,True,Tak,,,,,,,,,,,,,,,,,,,,,
3003,59999,"08:44, 1 stycznia 2021",6079821854,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2014,199 999 km,1 968 cm3,Diesel,163 KM,Manualna,Na przednie koła,Sedan,5,Czarny,Tak,,,,Tak,Używane,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,4,Tak,,,,Tak,True,True,True,True,True,,True,True,,True,,True,True,,True,,True,2.0 TDI ultra,109 g/km,True,,,,,,Tak,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
3004,22777,"08:43, 1 stycznia 2021",6059431462,Firmy,Osobowe,Audi,A4,B7 (2004-2007),2007,247 359 km,1 968 cm3,Diesel,170 KM,Manualna,4x4 (dołączany automatycznie),Kombi,5,Szary,Tak,Tak,Niemcy,,Tak,Używane,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,5,Tak,,,,Tak,,True,,,,,,,True,,,,True,,True,True,,Avant 2.0 TDI DPF Quattro,179 g/km,True,,,,,,Tak,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
3005,99900,"08:36, 1 stycznia 2021",6079720052,Osoby prywatnej,Osobowe,Audi,A4,B9 (2015-),2017,220 000 km,2 000 cm3,Diesel,190 KM,,,Kombi,5,Niebieski,,,,,,Używane,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,5,Tak,,,,,True,True,True,True,True,True,True,True,True,True,True,,True,,True,True,,,,True,True,Tak,,,,,True,True,,True,True,,,,,,,,,,,,,True,,,,,,,,,,,
3006,10500,"08:34, 1 stycznia 2021",6080573462,Osoby prywatnej,Osobowe,Audi,A4,B6 (2000-2004),2002,180 523 km,1 896 cm3,Diesel,100 KM,Manualna,,Kombi,,Inny kolor,,,Niemcy,,Tak,Używane,True,True,True,True,,,,,True,,,,,True,True,True,True,,,,,,True,,True,True,True,True,True,,,True,True,,,True,,4,Tak,,,,,True,True,,,True,,,,True,,,,True,,,True,,1.9 TDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3007,22500,"08:31, 1 stycznia 2021",6080989352,Osoby prywatnej,Osobowe,Audi,A4,B7 (2004-2007),2008,243 000 km,1 968 cm3,Diesel,140 KM,Automatyczna,Na przednie koła,Kombi,5,Czarny,Tak,,Niemcy,,Tak,Używane,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,,,True,True,True,True,,True,,True,True,,True,True,5,,,,,Tak,,True,,,True,,,,True,,True,,True,,,True,True,Avant 2.0 TDI Multitronic,167 g/km,,,,,,Tak,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
3008,33300,"08:30, 1 stycznia 2021",6080835178,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2011,191 000 km,1 968 cm3,Diesel,170 KM,Manualna,Na przednie koła,Kombi,5,Niebieski,,Tak,,,,Używane,True,True,True,True,True,True,,,True,,True,,True,True,True,True,True,,True,,,,,,,True,True,True,True,,True,True,True,,,True,,5,Tak,,,,,,,,,,,,,,,,,True,,,,,2.0 TDI,149 g/km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3009,66000,"08:30, 1 stycznia 2021",6080796351,Firmy,Osobowe,Audi,A4,B8 (2007-2015),2012,117 131 km,1 968 cm3,Diesel,177 KM,Automatyczna,4x4 (dołączany automatycznie),Kombi,5,Biały,Tak,,,27/11/2012,,Używane,True,,,True,True,,,,,True,True,True,True,,True,,,True,True,True,,,True,True,,True,,True,True,,True,True,True,,,True,True,5,Tak,,Tak,,Tak,True,True,,True,,,,,,,True,,True,,,,,,,,True,,,,Tak,,,,,,,,,,,,,,,,,,,,,393 PLN,,,,,,,,,
3010,185900,"08:29, 1 stycznia 2021",6075895827,Firmy,Osobowe,Audi,A4,B9 (2015-),2020,10 000 km,1 984 cm3,Benzyna,190 KM,Automatyczna,Na przednie koła,Kombi,5,Szary,,Tak,Polska,29/06/2020,,Używane,True,True,,,True,,,,,,,,True,,True,,True,True,,,,,,,True,True,,True,,,,True,,True,True,,,5,Tak,Tak,Tak,,,True,,True,True,True,,,,,True,,,,,,,,40 TFSI S Line S tronic,,,,,,,,Tak,,,,,,,,Tak,60 miesięcy,,,,,,,150 000 km,,,29/06/2025,1 677 PLN,15 439 PLN,48,,,94 925 PLN,,,,
3011,35500,"08:24, 1 stycznia 2021",6080835122,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2009,210 000 km,1 968 cm3,Diesel,170 KM,Manualna,Na przednie koła,Sedan,5,Srebrny,Tak,,Niemcy,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,4,,,,,Tak,True,,True,True,True,,,True,True,True,True,True,,,True,,,2.0 TDI DPF,134 g/km,,,Tak,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3012,32499,"08:19, 1 stycznia 2021",6074617022,Firmy,Osobowe,Audi,A4,B8 (2007-2015),2010,226 394 km,1 798 cm3,Benzyna,160 KM,Manualna,Na przednie koła,Kombi,5,Inny kolor,,Tak,Niemcy,,Tak,Używane,True,True,True,True,,,True,,True,True,True,,True,True,True,True,True,,True,,,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,5,Tak,,,,Tak,,True,,,True,,,,,,,,True,,True,True,,1.8 TFSI,,,,,,,Tak,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3013,25900,"08:08, 1 stycznia 2021",6080835014,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2009,272 000 km,1 968 cm3,Diesel,143 KM,Automatyczna,Na przednie koła,Kombi,5,Czarny,,,,08/02/2018,Tak,Używane,True,True,True,True,,,,,,True,,,,True,,True,,,True,,,,,,,True,,True,,,True,True,,,True,True,,5,Tak,,,,,,,,,True,,,,,,,,True,,,,,,159 g/km,True,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3014,4900,"08:03, 1 stycznia 2021",6080573483,Osoby prywatnej,Osobowe,Audi,A4,B6 (2000-2004),2004,170 000 km,2 393 cm3,Benzyna,168 KM,Automatyczna,,Kabriolet,,Szary,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,
3015,13900,"07:49, 1 stycznia 2021",6080573449,Firmy,Osobowe,Audi,A4,B7 (2004-2007),2005,203 950 km,1 984 cm3,Benzyna,130 KM,Manualna,Na przednie koła,Kombi,5,Srebrny,Tak,,Niemcy,09/08/2005,,Używane,True,True,True,True,,,,,,,,,,True,True,True,,,,,,,,,,True,True,True,,,,,,,,,,5,,,,,,,True,,,,,,,,,,,True,,,,,Avant 2.0,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
3016,16900,"06:57, 1 stycznia 2021",6071545892,Osoby prywatnej,Osobowe,Audi,A4,B7 (2004-2007),2006,216 973 km,1 984 cm3,Benzyna,130 KM,Manualna,Na przednie koła,Kombi,5,Srebrny,Tak,,Niemcy,,Tak,Używane,True,True,True,True,True,True,,True,,True,True,,,True,True,True,,,,True,,,True,,True,True,True,True,,,True,True,True,True,True,True,,5,,,,,,,,,,True,,,,,,,,True,,,,,Avant 2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3017,47900,"06:52, 1 stycznia 2021",6080002350,Firmy,Osobowe,Audi,A4,B8 (2007-2015),2015,239 000 km,1 968 cm3,Diesel,136 KM,Manualna,Na przednie koła,Kombi,5,Szary,Tak,,,08/06/2015,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,5,Tak,,,,Tak,True,True,True,True,True,,,,True,True,True,,True,,True,,,2.0 TDI ultra,109 g/km,,True,,,,,,,,,,,,,Tak,12 miesięcy,,,,,,,,,,,,,,,,,,,,
3018,29900,"06:42, 1 stycznia 2021",6080891116,Firmy,Osobowe,Audi,A4,B8 (2007-2015),2009,218 000 km,2 000 cm3,Benzyna,180 KM,Automatyczna,Na przednie koła,Kombi,5,Czarny,Tak,,,,Tak,Używane,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,True,,,,True,,,,,,5,,,,,Tak,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
3019,166900,"03:01, 1 stycznia 2021",6071815376,Firmy,Osobowe,Audi,A4,gen-b9-2015-s4,2019,10 km,1 984 cm3,Benzyna,150 KM,Automatyczna,Na przednie koła,Sedan,5,Niebieski,Tak,,Polska,,Tak,Nowe,True,True,True,True,True,True,True,,True,True,,,True,,,True,True,True,True,,,True,True,True,,True,True,True,True,,True,True,True,True,,True,True,5,Tak,Tak,Tak,,Tak,True,True,True,True,True,,True,,True,True,True,,True,,True,,,35 TFSI Advanced S tronic,,True,True,,,,Tak,Tak,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
3020,54000,"02:09, 1 stycznia 2021",6080595226,Firmy,Osobowe,Audi,A4,B9 (2015-),2018,52 083 km,2 000 cm3,Benzyna,252 KM,Automatyczna,4x4 (dołączany automatycznie),Sedan,,Srebrny,,,Stany Zjednoczone,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3021,74000,"01:57, 1 stycznia 2021",6080571225,Osoby prywatnej,Osobowe,Audi,A4,B9 (2015-),2016,199 000 km,2 000 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,,Szary,,,,,Tak,Używane,True,True,True,True,True,,True,,,True,True,,True,True,True,True,True,True,True,True,,True,True,True,True,True,,True,,True,,True,True,True,,True,True,,,,,,Tak,,True,True,True,True,,True,True,True,True,,,True,,True,,True,,,True,True,Tak,,,Tak,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
3022,41400,"01:30, 1 stycznia 2021",6070971595,Firmy,Osobowe,Audi,A4,B8 (2007-2015),2012,178 000 km,1 968 cm3,Diesel,143 KM,Automatyczna,Na przednie koła,Kombi,5,Czarny,Tak,,Niemcy,,Tak,Używane,True,True,True,True,True,True,True,,True,,True,,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,5,Tak,,Tak,,Tak,,True,,,True,,True,,True,,,,True,,True,,True,2.0 TDI Limited Edition Multitr,155 g/km,True,,,,,Tak,Tak,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
3023,44400,"00:44, 1 stycznia 2021",6080832801,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2012,189 000 km,1 968 cm3,Diesel,136 KM,Manualna,Na przednie koła,Kombi,5,Czarny,,,Niemcy,,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,5,,,,,Tak,,True,,True,,,,,,True,,,True,,True,,True,Avant 2.0 TDI 120g DPF,120 g/km,,True,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
3024,32600,"00:43, 1 stycznia 2021",6080571037,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2011,214 361 km,1 968 cm3,Diesel,143 KM,Automatyczna,Na przednie koła,Kombi,5,Czarny,Tak,,Niemcy,04/11/2011,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,,True,True,,True,True,True,True,,True,,True,True,,True,True,5,Tak,,,,Tak,,True,True,True,True,True,True,,,,,,True,,True,,,2.0 TDI Multitronic,129 g/km,True,,,,,,,,,,,,,,Tak,,,,,True,,,,,,,,,,,,,,,,
3025,15000,"00:29, 1 stycznia 2021",6080460800,Osoby prywatnej,Osobowe,Audi,A4,B7 (2004-2007),2005,358 000 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,5,Szary,,,Niemcy,16/08/2005,Tak,Używane,True,True,True,True,,,,True,,True,True,True,True,True,True,True,,,,,,True,True,True,,True,True,True,True,,True,True,,True,,True,True,5,,,,,,,,True,True,,,True,,,,True,True,True,,,True,,Avant 2.0 TDI,,,,,,CBY08A4,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3026,94900,"00:27, 1 stycznia 2021",6080461730,Firmy,Osobowe,Audi,A4,B9 (2015-),2017,50 745 km,1 395 cm3,Benzyna,150 KM,Automatyczna,Na przednie koła,Sedan,5,Czarny,Tak,,Polska,16/10/2017,Tak,Używane,True,True,True,True,,,,True,True,True,,True,True,,True,True,True,True,True,,,,True,True,,True,,True,,,True,True,True,True,,,True,4,Tak,Tak,Tak,,Tak,True,True,,True,True,,,,,,,,True,,,,,,,,True,,,,Tak,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3027,13800,"23:51, 31 grudnia 2020",6080570590,Osoby prywatnej,Osobowe,Audi,A4,B7 (2004-2007),2007,293 000 km,1 968 cm3,Diesel,140 KM,Automatyczna,,Kombi,,Czarny,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Tak,,,,,,,,,,,,,,,,,,,,,,Avant 2.0 TDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3028,29999,"23:47, 31 grudnia 2020",6079965934,Firmy,Osobowe,Audi,A4,B8 (2007-2015),2014,98 544 km,1 984 cm3,Benzyna,211 KM,Automatyczna,4x4 (stały),Sedan,5,Czarny,Tak,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,2.0 TFSI Quattro S tronic,159 g/km,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3029,25000,"23:44, 31 grudnia 2020",6079744529,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2009,350 000 km,2 000 cm3,Diesel,170 KM,Manualna,Na przednie koła,Kombi,5,Fioletowy,Tak,,Niemcy,,,Używane,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,True,,True,True,True,True,,,,True,True,,True,True,5,Tak,,,,,True,True,True,True,True,,True,,True,True,,,True,,True,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
3030,27900,"23:41, 31 grudnia 2020",6080832029,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2008,117 000 km,1 798 cm3,Benzyna,120 KM,Manualna,Na przednie koła,Sedan,5,Czarny,Tak,,,28/10/2008,,Używane,True,True,True,,,,,,,,,,,True,True,True,,,,,,,,,,True,True,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,1.8 TFSI,154 g/km,,,,,FZI93547,Tak,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
3031,48400,"23:34, 31 grudnia 2020",6080570181,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2013,177 000 km,1 968 cm3,Diesel,143 KM,Manualna,Na przednie koła,Kombi,5,Biały,,Tak,Polska,,Tak,Używane,True,True,True,True,True,True,True,True,True,,,True,,True,True,True,True,True,True,True,,,,True,True,True,True,True,True,,True,True,,True,True,True,,5,,,,,Tak,,True,,True,True,,,,True,True,,,True,,,,True,Avant 2.0 TDI DPF,124 g/km,,True,Tak,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3032,24900,"23:29, 31 grudnia 2020",6080461390,Firmy,Osobowe,Audi,A4,B7 (2004-2007),2007,263 000 km,1 781 cm3,Benzyna,163 KM,Manualna,4x4 (dołączany automatycznie),Kombi,5,Szary,Tak,,,01/11/2007,Tak,Używane,True,True,True,True,True,True,,True,True,,True,,True,True,True,True,True,True,,,,,True,,,True,True,True,True,,True,True,True,True,True,True,True,5,,,,,Tak,,,,,,,,,True,,,,True,,True,,,Avant 1.8T Quattro,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
3033,13900,"23:17, 31 grudnia 2020",6080831806,Firmy,Osobowe,Audi,A4,B6 (2000-2004),2003,203 000 km,1 798 cm3,Benzyna,160 KM,Manualna,Na przednie koła,Kombi,5,Niebieski,Tak,,Niemcy,15/05/2003,Tak,Używane,True,True,True,True,,,,True,True,True,True,,,True,True,True,,,,True,,,True,,True,True,True,True,,,True,True,,,,True,,5,,,,,Tak,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
3034,17999,"23:07, 31 grudnia 2020",6078689430,Firmy,Osobowe,Audi,A4,B6 (2000-2004),2003,219 000 km,1 781 cm3,Benzyna,163 KM,Manualna,Na przednie koła,Kombi,5,Szary,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,Avant 1.8T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3035,11200,"22:55, 31 grudnia 2020",6080569889,Osoby prywatnej,Osobowe,Audi,A4,B6 (2000-2004),2002,174 000 km,1 781 cm3,Benzyna,163 KM,Automatyczna,Na przednie koła,Sedan,5,Niebieski,Tak,,,,,Używane,True,True,True,True,,,,,True,True,,,,True,True,True,True,,,True,,,,,,True,,True,True,,,True,True,,,,,5,Tak,,,,,,True,,,True,,,,,,,,True,,,,,Avant 1.8T Multitronic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3036,50500,"22:53, 31 grudnia 2020",6054344211,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2014,155 000 km,1 968 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kombi,5,Czarny,Tak,,Niemcy,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,,,,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,5,,,,,,,True,True,True,True,,True,True,True,True,,,True,,True,,True,2.0 TDI,123 g/km,True,True,,,,Tak,Tak,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
3037,13500,"22:53, 31 grudnia 2020",6080890305,Firmy,Osobowe,Audi,A4,B6 (2000-2004),2001,106 000 km,1 984 cm3,Benzyna,131 KM,Manualna,Na przednie koła,Sedan,5,Szary,Tak,,Niemcy,,,Używane,True,True,True,True,True,True,,True,True,,,,,True,True,True,True,,,,,,True,,,True,True,,True,,True,True,True,True,,True,,4,Tak,,,,Tak,,True,,,True,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,Tak,,,,True,,,,,,,,,,,,,,,,,
3038,62400,"22:50, 31 grudnia 2020",6080828418,Osoby prywatnej,Osobowe,Audi,A4,B9 (2015-),2016,165 000 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,Czarny,,Tak,,,Tak,Używane,True,True,True,True,True,True,True,,True,,True,,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,,True,5,,,,,Tak,,True,True,True,True,,True,True,True,True,,True,True,,True,,True,Avant 2.0 TDI ultra,104 g/km,True,True,Tak,Tak,,Tak,Tak,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
3039,11000,"22:50, 31 grudnia 2020",6080178152,Osoby prywatnej,Osobowe,Audi,A4,B6 (2000-2004),2003,326 000 km,1 896 cm3,Diesel,130 KM,Manualna,,Kombi,5,Szary,,,Holandia,04/01/2018,,Używane,True,True,True,True,,,,True,,,True,,True,True,True,True,True,,True,True,True,,True,True,True,True,,True,True,,,,,,,True,True,5,,,,,,,,,,True,,,,True,,,,True,,,,,Avant 1.9 TDI,,,,,,KNS 0266G,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,28900,"22:50, 31 grudnia 2020",6080281302,Firmy,Osobowe,Audi,A4,B8 (2007-2015),2008,179 742 km,1 984 cm3,Benzyna,211 KM,Manualna,4x4 (stały),Kombi,5,Szary,Tak,,,,,Używane,True,True,True,True,True,,True,,,True,,True,True,True,True,True,True,,True,True,,,True,True,,True,True,True,True,,True,True,,True,True,,True,5,,,,,Tak,,True,,True,,True,,,True,True,,,True,,,,True,2.0 TFSI Quattro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,49999,"22:45, 31 grudnia 2020",6080830825,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2012,169 000 km,1 968 cm3,Diesel,177 KM,Manualna,4x4 (stały),Kombi,5,Szary,,Tak,Niemcy,,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,,True,True,True,,,True,True,True,True,True,True,True,5,,,,,Tak,,True,,True,True,True,True,,True,True,True,,True,,True,,True,2.0 TDI Quattro,139 g/km,,True,Tak,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
3042,15900,"22:41, 31 grudnia 2020",6073156949,Firmy,Osobowe,Audi,A4,B7 (2004-2007),2005,285 637 km,1 900 cm3,Diesel,116 KM,Manualna,Na przednie koła,Kombi,5,Srebrny,Tak,,Austria,,,Używane,True,True,True,True,,,,True,True,True,True,True,True,True,True,True,,,,,,,True,,,True,True,True,True,,True,True,True,,,True,True,4,Tak,,,,Tak,,,True,,,,,,,,,True,True,,True,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
