,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Emisja CO2,Typ,Liczba drzwi,Liczba miejsc,Kolor,Metalik,VAT marża,Pierwszy właściciel,Bezwypadkowy,Serwisowany w ASO,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik deszczu,ESP (stabilizacja toru jazdy),Hak,Klimatyzacja automatyczna,Kurtyny powietrzne,Odtwarzacz DVD,Podgrzewane lusterka boczne,Poduszki boczne tylne,Światła do jazdy dziennej,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujnik zmierzchu,Gniazdo AUX,Isofix,Klimatyzacja dwustrefowa,MP3,Ogranicznik prędkości,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła przeciwmgielne,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Bluetooth,Elektryczne szyby tylne,Gniazdo SD,Kamera cofania,Komputer pokładowy,Nawigacja GPS,Podgrzewana przednia szyba,Poduszki boczne przednie,System Start-Stop,Tempomat,Możliwość finansowania,Faktura VAT,Leasing,Kraj pochodzenia,Pierwsza rejestracja,Numer rejestracyjny pojazdu,Zarejestrowany w Polsce,Elektrochromatyczne lusterko wsteczne,Czujniki parkowania przednie,Podgrzewane przednie siedzenia,Czujniki parkowania tylne,Gniazdo USB,Klimatyzacja manualna,Filtr cząstek stałych,Tapicerka welurowa,Światła LED,Dach panoramiczny,Relingi dachowe,Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,Łopatki zmiany biegów,Asystent pasa ruchu,Czujnik martwego pola,Światła Xenonowe,Tempomat aktywny,Perłowy,Tuning,Tapicerka skórzana,Regulowane zawieszenie,Tuner TV,Uszkodzony,Okres gwarancji producenta,lub do (przebieg km),Podgrzewane tylne siedzenia,HUD (wyświetlacz przezierny),Klimatyzacja czterostrefowa,Zmieniarka CD,Szyberdach,Ogrzewanie postojowe,Radio niefabryczne,Gwarancja dealerska (w cenie),VIN,Akryl (niemetalizowany),Miesięczna rata,Matowy,Homologacja ciężarowa,Opłata początkowa,Liczba pozostałych rat,Wartość wykupu,Zarejestrowany jako zabytek,Kierownica po prawej (Anglik)
1541,62000,"04:21, 5 lutego 2021",6044723227,Firmy,Osobowe,Ford,Mondeo,,Mk5 (2014-),2016,62 000 km,1 500 cm3,Benzyna,160 KM,Manualna,Na przednie koła,,Sedan,4,5,Srebrny,Tak,,Tak,Tak,Tak,Używane,True,True,True,True,,,,,,True,,True,,True,True,True,True,True,True,,,,True,True,True,True,True,,True,True,True,,True,True,True,,,True,,True,True,,True,Tak,Tak,,Polska,,DLU56325,Tak,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,9700,"04:07, 5 lutego 2021",6080048045,Osoby prywatnej,Osobowe,Ford,Fusion,1.4 Silver X,,2007,100 500 km,1 388 cm3,Benzyna,80 KM,Manualna,,,Auta miejskie,5,5,Niebieski,Tak,,,Tak,Tak,Używane,True,True,True,True,,,True,,,,,,,,,True,,True,True,,,,,,,,,,True,True,True,True,True,,,,,True,,,,,,Tak,,,,27/09/2007,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,26500,"03:19, 5 lutego 2021",6081607292,Osoby prywatnej,Osobowe,Ford,Mondeo,2.0 TDCi,Mk4 (2007-2014),2012,226 000 km,1 997 cm3,Diesel,163 KM,Manualna,Na przednie koła,129 g/km,Kombi,5,5,Czarny,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,99900,"02:53, 5 lutego 2021",6081992533,Osoby prywatnej,Osobowe,Ford,Mustang,Convertible 2.3 Eco Boost,,2019,69 500 km,2 261 cm3,Benzyna,290 KM,Automatyczna,Na tylne koła,211 g/km,Kompakt,2,4,Czerwony,,,,,,Używane,True,True,True,True,True,,True,,True,True,True,,,,,True,True,True,True,,True,True,True,,,,,,,True,True,True,True,True,True,True,,True,True,,,,,,,,,,,,True,,,True,True,,,,,,,True,True,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1545,15900,"02:37, 5 lutego 2021",6081331700,Firmy,Osobowe,Ford,Focus,,Mk2 (2004-2011),2009,202 000 km,1 596 cm3,Benzyna,115 KM,Manualna,Na przednie koła,,Kompakt,5,5,Czarny,Tak,Tak,,Tak,,Używane,True,True,True,,,True,True,,,True,,True,True,,,True,True,True,,,True,,True,,True,,,,True,True,True,True,True,,,,,True,,,True,,,,,,,,,,True,,,True,,True,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,
1546,15600,"02:15, 5 lutego 2021",6081781001,Osoby prywatnej,Osobowe,Ford,Mondeo,2.0 Ambiente,Mk4 (2007-2014),2008,256 000 km,1 999 cm3,Benzyna,145 KM,Manualna,Na przednie koła,189 g/km,Kombi,5,5,Czarny,Tak,Tak,,Tak,Tak,Używane,True,True,True,True,True,,True,True,True,True,,True,True,,True,True,True,,True,,,True,True,True,True,,True,True,True,True,True,True,True,True,True,,,True,,True,True,,True,,,,,,,,,,True,,True,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,61000,"00:53, 5 lutego 2021",6081219968,Firmy,Osobowe,Ford,Mondeo,,Mk5 (2014-),2019,16 000 km,1 999 cm3,Benzyna,240 KM,Automatyczna,4x4 (dołączany automatycznie),354 g/km,Sedan,4,5,Biały,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,8900,"00:49, 5 lutego 2021",6081562790,Osoby prywatnej,Osobowe,Ford,Mondeo,2.0 TDCi Titanium,Mk3 (2000-2006),2005,141 500 km,1 998 cm3,Diesel,130 KM,Automatyczna,Na przednie koła,,Sedan,4,5,Srebrny,Tak,,,Tak,Tak,Używane,True,True,True,True,,,,,True,,,True,,True,True,True,True,True,True,,,True,,,,,,,True,True,True,True,True,,True,,,True,,,,,,,,,Polska,09/02/2005,EL0947N,Tak,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,17900,"00:41, 5 lutego 2021",6075106161,Firmy,Osobowe,Ford,KA,1.2 Titanium ASS EU6,II (2008-2018),2014,56 000 km,1 242 cm3,Benzyna,69 KM,Manualna,Na przednie koła,115 g/km,Auta małe,3,4,Czarny,Tak,Tak,Tak,,Tak,Używane,True,True,True,True,,,True,,,,,,True,,,True,True,True,,,,,,,True,,,,True,True,True,True,True,,,,,True,,,True,True,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,72900,"00:40, 5 lutego 2021",6081607167,Firmy,Osobowe,Ford,Focus,1.5 EcoBoost Titanium,Mk4 (2018-),2019,17 500 km,1 499 cm3,Benzyna,150 KM,Manualna,Na przednie koła,127 g/km,Kompakt,5,5,Czarny,,Tak,Tak,,Tak,Używane,True,True,True,True,True,True,True,,True,True,,True,,True,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,,,,,,,OKL44353,Tak,True,True,True,True,True,,,,True,,True,,,,True,True,True,True,Tak,,,,,,,,,,,,,,,,,,,,,,,,,
1551,6500,"00:36, 5 lutego 2021",6080685946,Firmy,Osobowe,Ford,Mondeo,,Mk3 (2000-2006),2006,250 505 km,2 000 cm3,Benzyna,140 KM,Manualna,Na przednie koła,,Kombi,5,5,Czerwony,Tak,Tak,,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,,,,True,,,,,True,True,True,True,,True,,True,,,True,,True,True,,True,,,,Niemcy,,,,,,True,,,,,True,,,True,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1552,9300,"00:34, 5 lutego 2021",6078497666,Osoby prywatnej,Osobowe,Ford,Mondeo,1.6 Silver X,Mk4 (2007-2014),2007,280 000 km,1 596 cm3,Benzyna+LPG,110 KM,Manualna,,,Kombi,5,5,Czarny,Tak,Tak,,,,Używane,True,True,True,True,True,True,True,,True,True,,True,,,True,True,True,True,True,,,,True,,,,,,,True,True,True,,,True,,,True,,True,,,True,Tak,,,,,,Tak,True,,,True,,,,True,,,True,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
1553,32900,"00:33, 5 lutego 2021",6081607124,Firmy,Osobowe,Ford,Kuga,,I (2008-2012),2009,146 000 km,2 000 cm3,Diesel,140 KM,Manualna,Na przednie koła,,SUV,5,5,Czarny,Tak,Tak,,Tak,Tak,Używane,True,True,True,True,True,True,True,,True,True,,True,True,,True,True,True,True,True,,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,,,,,,,,,True,True,True,True,,,,,,True,True,,,,,,,Tak,,True,,,,,,,,,,,,,,,,,,,,,,,
1554,34999,"00:32, 5 lutego 2021",6081992081,Osoby prywatnej,Osobowe,Ford,Kuga,2.0 TDCi Titanium,I (2008-2012),2009,170 000 km,1 997 cm3,Diesel,136 KM,Manualna,4x4 (dołączany automatycznie),169 g/km,SUV,5,5,Szary,,,,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,True,,,True,True,True,True,True,,True,True,True,True,True,,,True,True,True,True,True,True,,True,,,True,,True,,True,True,,,,Niemcy,20/10/2009,,,True,True,True,True,True,,,,,,True,True,,,,,,,Tak,,True,,,,,,,,,,,,,,,,,,,,,,,
1555,12900,"00:32, 5 lutego 2021",6073439955,Firmy,Osobowe,Ford,Galaxy,,Mk2 (2000-2005),2005,232 000 km,1 896 cm3,Diesel,130 KM,Manualna,Na przednie koła,,Minivan,5,6,Złoty,Tak,Tak,,,,Używane,True,True,True,True,True,True,,True,True,True,,,,,,True,True,True,True,,True,,True,True,,,,,True,True,True,True,True,,True,,,True,,,True,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,11900,"00:30, 5 lutego 2021",6079051477,Firmy,Osobowe,Ford,Focus,,Mk2 (2004-2011),2005,202 000 km,1 596 cm3,Benzyna,101 KM,Manualna,Na przednie koła,,Kompakt,5,5,Niebieski,Tak,Tak,,,,Używane,True,True,True,True,True,True,True,,True,True,,,,,,True,True,True,True,,True,,True,,True,,,,True,True,True,True,,,,,,True,,,,,True,,,,,,,,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,88900,"00:22, 5 lutego 2021",6081560706,Osoby prywatnej,Osobowe,Ford,Fusion,,,2017,30 000 km,2 700 cm3,Benzyna,325 KM,Automatyczna,4x4 (dołączany automatycznie),,Sedan,5,,Biały,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stany Zjednoczone,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,57000,"00:22, 5 lutego 2021",6079860573,Osoby prywatnej,Osobowe,Ford,Mustang,3.7 V6,,2013,56 000 km,3 731 cm3,Benzyna,305 KM,Automatyczna,Na tylne koła,,Coupe,2,4,Czarny,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,6800,"00:17, 5 lutego 2021",6081991817,Osoby prywatnej,Osobowe,Ford,Focus,1.6 Ti-VCT FX Gold / Gold X,Mk2 (2004-2011),2006,220 000 km,1 596 cm3,Benzyna,115 KM,Manualna,Na przednie koła,,Kombi,5,5,Czerwony,,Tak,,,,Używane,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,25800,"00:16, 5 lutego 2021",6078170483,Osoby prywatnej,Osobowe,Ford,C-MAX,1.6 TDCi Trend,II (2010-),2012,183 054 km,1 560 cm3,Diesel,115 KM,Manualna,Na przednie koła,,Minivan,5,5,Szary,Tak,Tak,,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,,True,True,True,True,,,True,True,True,True,True,True,True,True,True,,True,True,True,,,True,Tak,,,Niemcy,,,Tak,True,,True,True,True,,Tak,,,,True,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1561,55900,"00:11, 5 lutego 2021",6081331002,Firmy,Osobowe,Ford,Mondeo,2.0 TDCi Titanium,Mk5 (2014-),2015,181 150 km,1 997 cm3,Diesel,180 KM,Manualna,Na przednie koła,115 g/km,Kombi,5,5,Srebrny,Tak,Tak,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,,,Niemcy,,,,True,True,True,True,True,,Tak,,True,,True,True,True,,True,True,True,True,Tak,,,,,,,,True,,,,,True,,,,,,,,,,,,
1562,68999,"00:10, 5 lutego 2021",6078843908,Firmy,Osobowe,Ford,Kuga,,II (2012-),2017,168 000 km,1 997 cm3,Diesel,150 KM,Manualna,Na przednie koła,,SUV,5,5,Szary,Tak,,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,Tak,Tak,Niemcy,,,,True,True,True,True,True,,Tak,True,True,,True,True,,,True,True,True,True,Tak,,True,,,,,,,,,,,True,,,,,,,,,,,,
1563,66999,"00:08, 5 lutego 2021",6081349371,Firmy,Osobowe,Ford,S-Max,2.0 TDCi,II (2015-),2018,181 000 km,1 998 cm3,Diesel,180 KM,Manualna,Na przednie koła,129 g/km,Minivan,5,5,Srebrny,Tak,,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,Tak,Tak,Niemcy,,,,True,True,True,True,True,,Tak,True,True,,,True,,,True,True,True,True,Tak,,,,,,,,,,,,,,,,,,,,,,,,,
1564,21500,"00:07, 5 lutego 2021",6081991608,Osoby prywatnej,Osobowe,Ford,Fiesta,1.25 Ambiente,Mk7 (2008-),2011,82 000 km,1 242 cm3,Benzyna,82 KM,Manualna,Na przednie koła,133 g/km,Auta miejskie,5,5,Bordowy,,Tak,,Tak,Tak,Używane,True,True,True,True,True,,,,,True,,True,,,True,True,True,True,True,,,True,True,,True,,True,True,,True,True,True,,,,,,True,,True,,,,,,,Niemcy,10/02/2011,,,,,True,,,True,,True,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,
1565,8700,"00:04, 5 lutego 2021",6081011116,Osoby prywatnej,Osobowe,Ford,Fiesta,1.4 Ambiente,Mk6 (2002-2008),2008,202 000 km,1 388 cm3,Benzyna,80 KM,Manualna,Na przednie koła,153 g/km,Auta miejskie,5,5,Czarny,Tak,,,,,Używane,True,True,True,True,True,,True,,,,,,,,,True,True,True,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,30/04/2008,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1566,7899,"00:04, 5 lutego 2021",6081330950,Osoby prywatnej,Osobowe,Ford,Mondeo,1.8 Ambiente,Mk3 (2000-2006),2004,292 500 km,1 798 cm3,Benzyna+LPG,110 KM,Manualna,Na przednie koła,,Sedan,5,5,Niebieski,,,,Tak,,Używane,True,True,True,True,,,,,True,,,,,,,,True,True,True,,,,,,,,,,True,True,True,,,True,,,,,,True,,,,,,,Polska,,WY1691M,Tak,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1567,80000,"00:02, 5 lutego 2021",6078514939,Osoby prywatnej,Osobowe,Ford,Mondeo,Vignale 2.0 Hybrid GPF,Mk5 (2014-),2019,25 000 km,1 999 cm3,Hybryda,177 KM,Automatyczna,,,Sedan,4,5,Biały,Tak,,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,Tak,,,,,Tak,True,True,True,True,True,,,,True,,,True,True,,True,True,True,True,Tak,,True,,,,,,,,True,,,True,,,,,,,,,,,,
1568,10500,"00:00, 5 lutego 2021",6081991006,Firmy,Osobowe,Ford,Focus C-Max,2.0 TDCi Ghia,,2006,185 000 km,1 997 cm3,Diesel,136 KM,Manualna,Na przednie koła,,Minivan,5,5,Czarny,Tak,Tak,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,,True,True,True,True,,,,True,True,True,True,True,True,True,True,True,,True,True,True,,,True,,,,,,,Tak,True,True,True,True,True,,,True,,True,True,True,True,,,,True,,Tak,,,,,,,,,,,True,True,,,,,,,,,,,,,
1569,38000,"23:56, 4 lutego 2021",6081780295,Osoby prywatnej,Osobowe,Ford,S-Max,2.0 TDCi DPF Titanium,I (2006-2015),2013,217 500 km,1 997 cm3,Diesel,140 KM,Manualna,Na przednie koła,152 g/km,Minivan,5,5,Szary,Tak,,,Tak,,Używane,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,,,True,True,True,True,,,True,True,True,True,True,True,True,True,True,,,True,True,True,True,,True,,,,Belgia,,,,True,True,True,True,True,,Tak,,True,,,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1570,13900,"23:51, 4 lutego 2021",6081991235,Osoby prywatnej,Osobowe,Ford,S-Max,1.8 TDCi Gold X,I (2006-2015),2006,202 000 km,1 753 cm3,Diesel,125 KM,Manualna,Na przednie koła,164 g/km,Minivan,5,,Szary,Tak,Tak,,,,Używane,True,True,True,True,,,,,True,True,,True,,,True,True,True,True,True,,,,,,,,True,True,True,True,True,True,True,,True,,,True,,True,True,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,48900,"23:47, 4 lutego 2021",6077735271,Osoby prywatnej,Osobowe,Ford,Transit,,VII (2013-),2015,327 000 km,2 198 cm3,Diesel,125 KM,Manualna,,,Kombi,4,,Biały,,Tak,,,,Używane,True,True,True,True,True,True,,,,,,True,,True,True,,True,True,True,,,True,,True,,,,True,True,True,True,True,,True,,True,,True,,True,True,True,True,,,,,,,,,True,True,True,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1572,36000,"23:45, 4 lutego 2021",6081606925,Osoby prywatnej,Osobowe,Ford,Focus,1.5 TDCi Titanium ASS,Mk3 (2010-),2015,166 000 km,1 498 cm3,Diesel,95 KM,Manualna,Na przednie koła,98 g/km,Sedan,4,5,Czarny,Tak,,,Tak,Tak,Używane,True,True,True,True,True,True,True,,True,True,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,,,,Polska,06/05/2015,ELC33629,Tak,True,True,True,True,True,,Tak,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
